hhid,round,comment,LivestockID,animaltype,gender,s6q1,s6q2,s6q3,s6q4,s6q5,s6q6,s6q7,s6q66,s6q67
9093,6,0,Cattle(Female),Cattle,Female,0,,,,,,,,
9093,6,0,Camels(Male),Camels,Male,6,6,4,0,,,,,
9093,6,0,Sheep(Male),Sheep,Male,5,5,2,0,,,,,
9093,7,,Camel Both,Camels,Both,5,2,,,,,,,
9093,7,,Goat Both,Goats,Both,8,3,,,,,,,
9093,7,,Sheep Both,Sheep,Both,12,4,,,,,,,
9094,1,,Sheep(Female),Sheep,Female,30,8,22,0,10,0,10,,
9094,1,,Camels(Male),Camels,Male,6,0,4,0,,,,,
9094,1,,Goats(Female),Goats,Female,29,13,17,0,6,0,6,,
9094,1,,Cattle(Female),Cattle,Female,0,,,,,,,,
9094,1,,Sheep(Male),Sheep,Male,20,8,14,0,,,,,
9094,1,,Camels(Female),Camels,Female,10,3,6,0,3,0,3,,
9094,1,,Goats(Male),Goats,Male,18,10,10,0,,,,,
9094,1,,Cattle(Male),Cattle,Male,0,,,,,,,,
9094,2,,Cattle(Male),Cattle,Male,0,0,0,0,,,,,
9094,2,,Goats(Female),Goats,Female,28,28,27,2,2,2,0,,
9094,2,,Sheep(Male),Sheep,Male,20,20,19,0,,,,,
9094,2,,Camels(Male),Camels,Male,7,7,6,0,,,,,
9094,2,,Cattle(Female),Cattle,Female,0,0,0,0,0,0,0,,
9094,2,,Sheep(Female),Sheep,Female,31,31,28,1,4,1,3,,
9094,2,,Camels(Female),Camels,Female,11,11,8,0,3,0,3,,
9094,2,,Goats(Male),Goats,Male,17,17,16,0,,,,,
9094,3,0,Goats(Male),Goats,Male,16,16,14,0,,,,,
9094,3,0,Cattle(Male),Cattle,Male,0,,,,,,,,
9094,3,0,Cattle(Female),Cattle,Female,0,,,,,,,,
9094,3,0,Camels(Male),Camels,Male,8,8,4,0,,,,,
9094,3,0,Goats(Female),Goats,Female,22,22,18,0,6,0,6,,
9094,3,0,Sheep(Female),Sheep,Female,11,11,8,0,6,0,6,,
9094,3,0,Camels(Female),Camels,Female,9,9,7,0,6,0,6,,
9094,3,0,Sheep(Male),Sheep,Male,14,14,11,0,,,,,
9094,4,0,Sheep(Male),Sheep,Male,2,2,1,0,,,,,
9094,4,0,Cattle(Female),Cattle,Female,0,,,,,,,,
9094,4,0,Sheep(Female),Sheep,Female,6,6,3,0,3,0,3,,
9094,4,0,Goats(Female),Goats,Female,8,8,4,0,4,0,4,,
9094,4,0,Goats(Male),Goats,Male,5,5,2,0,,,,,
9094,4,0,Camels(Female),Camels,Female,2,2,1,0,1,0,1,,
9094,4,0,Camels(Male),Camels,Male,1,1,1,1,,,,,
9094,4,0,Cattle(Male),Cattle,Male,0,,,,,,,,
9094,5,0,Camels(Male),Camels,Male,1,1,0,0,,,,,
9094,5,0,Sheep(Male),Sheep,Male,2,2,1,0,,,,,
9094,5,0,Goats(Male),Goats,Male,7,7,7,0,,,,,
9094,5,0,Sheep(Female),Sheep,Female,3,3,3,1,3,1,2,,
9094,5,0,Camels(Female),Camels,Female,1,1,1,0,1,0,1,,
9094,5,0,Cattle(Female),Cattle,Female,0,,,,,,,,
9094,5,0,Goats(Female),Goats,Female,8,8,6,0,2,0,2,,
9094,5,0,Cattle(Male),Cattle,Male,0,,,,,,,,
9094,6,0,Cattle(Male),Cattle,Male,0,,,,,,,,
9094,6,0,Sheep(Male),Sheep,Male,2,2,2,0,,,,,
9094,6,0,Goats(Male),Goats,Male,3,3,3,1,,,,,
9094,6,0,Camels(Male),Camels,Male,1,1,1,0,,,,,
9094,6,0,Sheep(Female),Sheep,Female,6,6,3,3,3,0,3,,
9094,6,0,Camels(Female),Camels,Female,2,2,1,1,1,1,0,,
9094,6,0,Cattle(Female),Cattle,Female,0,,,,,,,,
9094,6,0,Goats(Female),Goats,Female,20,20,12,8,8,2,6,,
9094,7,,Sheep Both,Sheep,Both,21,20,,,,,,,
9094,7,,Camel Both,Camels,Both,2,2,,,,,,,
9094,7,,Goat Both,Goats,Both,85,80,,,,,,,
9095,1,,Camels(Female),Camels,Female,20,6,14,2,3,0,3,,
9095,1,,Cattle(Female),Cattle,Female,0,,,,,,,,
9095,1,,Sheep(Male),Sheep,Male,12,12,7,0,,,,,
9095,1,,Goats(Male),Goats,Male,18,18,12,0,,,,,
9095,1,,Sheep(Female),Sheep,Female,20,20,16,3,6,2,4,,
9095,1,,Cattle(Male),Cattle,Male,0,,,,,,,,
9095,1,,Camels(Male),Camels,Male,10,4,7,0,,,,,
9095,1,,Goats(Female),Goats,Female,20,20,14,6,7,3,4,,
9095,2,,Sheep(Female),Sheep,Female,22,22,19,0,8,0,8,,
9095,2,,Goats(Male),Goats,Male,17,17,12,0,,,,,
9095,2,,Sheep(Male),Sheep,Male,11,11,8,0,,,,,
9095,2,,Cattle(Female),Cattle,Female,0,0,0,0,0,0,0,,
9095,2,,Goats(Female),Goats,Female,19,19,15,4,12,2,10,,
9095,2,,Camels(Male),Camels,Male,9,2,4,0,,,,,
9095,2,,Cattle(Male),Cattle,Male,0,0,0,0,,,,,
9095,2,,Camels(Female),Camels,Female,22,4,14,0,2,0,2,,
9095,3,0,Sheep(Male),Sheep,Male,0,,,,,,,,
9095,3,0,Cattle(Female),Cattle,Female,1,1,1,0,0,0,0,,
9095,3,0,Camels(Female),Camels,Female,3,1,3,0,1,0,1,,
9095,3,0,Cattle(Male),Cattle,Male,0,,,,,,,,
9095,3,0,Goats(Male),Goats,Male,3,2,2,1,,,,,
9095,3,0,Sheep(Female),Sheep,Female,10,7,6,0,1,0,1,,
9095,3,0,Goats(Female),Goats,Female,6,5,6,1,3,1,2,,
9095,3,0,Camels(Male),Camels,Male,0,,,,,,,,
9095,4,0,Sheep(Female),Sheep,Female,5,5,4,0,2,0,2,,
9095,4,0,Goats(Male),Goats,Male,3,3,2,0,,,,,
9095,4,0,Cattle(Female),Cattle,Female,1,1,1,0,0,0,0,,
9095,4,0,Goats(Female),Goats,Female,10,10,8,3,6,3,3,,
9095,4,0,Cattle(Male),Cattle,Male,0,,,,,,,,
9095,4,0,Camels(Female),Camels,Female,3,3,2,0,1,0,1,,
9095,4,0,Camels(Male),Camels,Male,2,2,2,0,,,,,
9095,4,0,Sheep(Male),Sheep,Male,4,4,4,0,,,,,
9095,5,0,Sheep(Female),Sheep,Female,10,10,6,2,4,2,2,,
9095,5,0,Sheep(Male),Sheep,Male,6,6,4,0,,,,,
9095,5,0,Goats(Male),Goats,Male,5,5,3,0,,,,,
9095,5,0,Camels(Male),Camels,Male,2,2,1,0,,,,,
9095,5,0,Cattle(Female),Cattle,Female,1,1,1,0,1,0,1,,
9095,5,0,Cattle(Male),Cattle,Male,1,1,0,0,,,,,
9095,5,0,Goats(Female),Goats,Female,12,12,7,0,5,0,5,,
9095,5,0,Camels(Female),Camels,Female,1,1,1,0,1,0,1,,
9095,6,0,Cattle(Female),Cattle,Female,0,,,,,,,,
9095,6,0,Cattle(Male),Cattle,Male,0,,,,,,,,
9095,6,0,Camels(Male),Camels,Male,2,2,1,0,,,,,
9095,6,0,Goats(Male),Goats,Male,4,4,2,0,,,,,
9095,6,0,Goats(Female),Goats,Female,5,5,3,1,3,1,2,,
9095,6,0,Camels(Female),Camels,Female,2,2,1,0,1,0,1,,
9095,6,0,Sheep(Male),Sheep,Male,6,6,3,0,,,,,
9095,6,0,Sheep(Female),Sheep,Female,11,11,7,1,7,1,6,,
9095,7,,Sheep Both,Sheep,Both,6,6,,,,,,,
9095,7,,Goat Both,Goats,Both,4,4,,,,,,,
9095,7,,Camel Both,Camels,Both,2,2,,,,,,,
9096,1,,Cattle(Male),Cattle,Male,0,,,,,,,,
9096,1,,Camels(Male),Camels,Male,6,0,3,0,,,,,
9096,1,,Goats(Male),Goats,Male,20,20,10,0,,,,,
9096,1,,Goats(Female),Goats,Female,30,30,24,4,6,2,4,,
9096,1,,Sheep(Female),Sheep,Female,20,20,13,2,10,3,7,,
9096,1,,Sheep(Male),Sheep,Male,18,18,10,0,,,,,
9096,1,,Cattle(Female),Cattle,Female,0,,,,,,,,
9096,1,,Camels(Female),Camels,Female,18,3,12,0,4,1,3,,
9096,2,,Goats(Female),Goats,Female,32,32,24,2,16,2,14,,
9096,2,,Camels(Male),Camels,Male,5,1,3,0,,,,,
9096,2,,Sheep(Female),Sheep,Female,20,20,14,0,3,1,2,,
9096,2,,Cattle(Male),Cattle,Male,0,0,0,0,,,,,
9096,2,,Camels(Female),Camels,Female,20,3,12,0,3,0,3,,
9096,2,,Goats(Male),Goats,Male,21,21,14,0,,,,,
9096,2,,Sheep(Male),Sheep,Male,17,17,12,0,,,,,
9096,2,,Cattle(Female),Cattle,Female,1,1,0,0,0,0,0,,
9096,3,0,Camels(Female),Camels,Female,6,6,6,0,1,0,1,,
9096,3,0,Sheep(Female),Sheep,Female,12,12,12,0,1,0,1,,
9096,3,0,Cattle(Male),Cattle,Male,0,,,,,,,,
9096,3,0,Camels(Male),Camels,Male,5,5,4,0,,,,,
9096,3,0,Goats(Male),Goats,Male,19,19,15,4,,,,,
9096,3,0,Cattle(Female),Cattle,Female,0,,,,,,,,
9096,3,0,Goats(Female),Goats,Female,29,29,27,3,6,3,3,,
9096,3,0,Sheep(Male),Sheep,Male,15,15,14,0,,,,,
9096,4,0,Cattle(Male),Cattle,Male,0,,,,,,,,
9096,4,0,Sheep(Male),Sheep,Male,15,15,15,0,,,,,
9096,4,0,Camels(Male),Camels,Male,4,4,4,0,,,,,
9096,4,0,Cattle(Female),Cattle,Female,0,,,,,,,,
9096,4,0,Goats(Female),Goats,Female,25,25,22,2,5,2,3,,
9096,4,0,Sheep(Female),Sheep,Female,8,8,6,0,2,0,2,,
9096,4,0,Goats(Male),Goats,Male,14,14,12,0,,,,,
9096,4,0,Camels(Female),Camels,Female,6,6,4,0,2,0,2,,
9096,5,0,Sheep(Female),Sheep,Female,5,5,5,0,2,0,2,,
9096,5,0,Sheep(Male),Sheep,Male,5,5,3,0,,,,,
9096,5,0,Cattle(Male),Cattle,Male,0,,,,,,,,
9096,5,0,Goats(Female),Goats,Female,1,1,1,1,0,0,0,,
9096,5,0,Goats(Male),Goats,Male,0,,,,,,,,
9096,5,0,Camels(Female),Camels,Female,2,2,1,0,1,0,1,,
9096,5,0,Cattle(Female),Cattle,Female,0,,,,,,,,
9096,5,0,Camels(Male),Camels,Male,1,1,1,0,,,,,
9096,6,0,Goats(Male),Goats,Male,5,4,2,0,,,,1,Short term borrowing/lending
9096,6,0,Camels(Female),Camels,Female,2,2,1,0,1,0,1,,
9096,6,0,Sheep(Male),Sheep,Male,5,3,2,0,,,,2,Short term borrowing/lending
9096,6,0,Cattle(Male),Cattle,Male,0,,,,,,,,
9096,6,0,Cattle(Female),Cattle,Female,2,2,1,0,1,0,1,,
9096,6,0,Goats(Female),Goats,Female,6,5,4,4,4,1,3,1,Short term borrowing/lending
9096,6,0,Sheep(Female),Sheep,Female,15,14,10,2,9,2,7,1,Short term borrowing/lending
9096,6,0,Camels(Male),Camels,Male,1,1,1,0,,,,,
9096,7,,Sheep Both,Sheep,Both,8,8,,,,,,,
9096,7,,Camel Both,Camels,Both,5,5,,,,,,,
9096,7,,Goat Both,Goats,Both,7,7,,,,,,,
9097,1,,Cattle(Female),Cattle,Female,0,,,,,,,,
9097,1,,Camels(Female),Camels,Female,6,5,3,0,1,0,1,,
9097,1,,Sheep(Female),Sheep,Female,19,16,13,0,7,2,5,,
9097,1,,Goats(Female),Goats,Female,22,20,13,3,9,3,6,,
9097,1,,Sheep(Male),Sheep,Male,10,10,5,0,,,,,
9097,1,,Goats(Male),Goats,Male,11,11,6,0,,,,,
9097,1,,Cattle(Male),Cattle,Male,0,,,,,,,,
9097,1,,Camels(Male),Camels,Male,4,4,2,0,,,,,
9097,2,,Goats(Male),Goats,Male,12,12,11,0,,,,,
9097,2,,Cattle(Female),Cattle,Female,0,0,0,0,0,0,0,,
9097,2,,Cattle(Male),Cattle,Male,0,0,0,0,,,,,
9097,2,,Goats(Female),Goats,Female,23,23,20,4,4,2,2,,
9097,2,,Camels(Female),Camels,Female,8,8,6,0,3,0,3,,
9097,2,,Sheep(Female),Sheep,Female,17,17,14,4,4,2,2,,
9097,2,,Camels(Male),Camels,Male,5,5,4,0,,,,,
9097,2,,Sheep(Male),Sheep,Male,9,9,8,0,,,,,
9097,3,0,Sheep(Female),Sheep,Female,14,7,12,0,3,0,3,,
9097,3,0,Camels(Male),Camels,Male,0,,,,,,,,
9097,3,0,Camels(Female),Camels,Female,1,1,1,0,1,0,1,,
9097,3,0,Sheep(Male),Sheep,Male,5,5,4,0,,,,,
9097,3,0,Goats(Female),Goats,Female,7,3,4,1,4,1,3,,
9097,3,0,Cattle(Female),Cattle,Female,0,,,,,,,,
9097,3,0,Goats(Male),Goats,Male,3,1,1,1,,,,,
9097,3,0,Cattle(Male),Cattle,Male,0,,,,,,,,
9097,4,0,Sheep(Female),Sheep,Female,8,8,6,0,3,0,3,,
9097,4,0,Cattle(Female),Cattle,Female,0,,,,,,,,
9097,4,0,Camels(Female),Camels,Female,1,1,1,0,0,0,0,,
9097,4,0,Goats(Female),Goats,Female,5,5,5,0,0,0,0,,
9097,4,0,Camels(Male),Camels,Male,0,,,,,,,,
9097,4,0,Cattle(Male),Cattle,Male,0,,,,,,,,
9097,4,0,Goats(Male),Goats,Male,2,2,2,0,,,,,
9097,4,0,Sheep(Male),Sheep,Male,3,3,2,0,,,,,
9097,5,0,Cattle(Male),Cattle,Male,0,,,,,,,,
9097,5,0,Sheep(Male),Sheep,Male,2,2,0,2,,,,,
9097,5,0,Camels(Male),Camels,Male,1,1,0,0,,,,,
9097,5,0,Camels(Female),Camels,Female,1,1,1,0,1,0,1,,
9097,5,0,Goats(Male),Goats,Male,1,1,0,0,,,,,
9097,5,0,Sheep(Female),Sheep,Female,6,2,4,2,4,2,2,,
9097,5,0,Goats(Female),Goats,Female,2,2,1,0,1,0,1,,
9097,5,0,Cattle(Female),Cattle,Female,0,,,,,,,,
9097,6,0,Goats(Male),Goats,Male,1,1,1,0,,,,,
9097,6,0,Cattle(Male),Cattle,Male,0,,,,,,,,
9097,6,0,Camels(Male),Camels,Male,0,,,,,,,,
9097,6,0,Sheep(Female),Sheep,Female,15,15,12,0,3,0,.b,,
9097,6,0,Sheep(Male),Sheep,Male,5,5,5,0,,,,,
9097,6,0,Cattle(Female),Cattle,Female,0,,,,,,,,
9097,6,0,Goats(Female),Goats,Female,3,3,2,0,2,0,.b,,
9097,6,0,Camels(Female),Camels,Female,0,,,,,,,,
9097,7,,Goat Both,Goats,Both,8,5,,,,,,,
9097,7,,Sheep Both,Sheep,Both,20,14,,,,,,,
9098,1,,Cattle(Male),Cattle,Male,0,,,,,,,,
9098,1,,Cattle(Female),Cattle,Female,0,,,,,,,,
9098,1,,Sheep(Female),Sheep,Female,15,10,7,1,5,1,4,,
9098,1,,Camels(Female),Camels,Female,3,2,2,0,2,0,2,,
9098,1,,Camels(Male),Camels,Male,0,,,,,,,,
9098,1,,Goats(Female),Goats,Female,19,17,11,2,8,4,4,,
9098,1,,Goats(Male),Goats,Male,12,12,7,0,,,,,
9098,1,,Sheep(Male),Sheep,Male,9,6,4,0,,,,,
9098,2,,Goats(Male),Goats,Male,13,13,9,0,,,,,
9098,2,,Cattle(Male),Cattle,Male,0,0,0,0,,,,,
9098,2,,Cattle(Female),Cattle,Female,0,0,0,0,0,0,0,,
9098,2,,Sheep(Male),Sheep,Male,10,10,7,0,,,,,
9098,2,,Sheep(Female),Sheep,Female,21,21,12,0,9,1,8,,
9098,2,,Camels(Female),Camels,Female,4,4,2,0,1,0,1,,
9098,2,,Camels(Male),Camels,Male,1,1,0,0,,,,,
9098,2,,Goats(Female),Goats,Female,20,20,12,2,7,1,6,,
9098,3,0,Sheep(Male),Sheep,Male,13,12,8,0,,,,,
9098,3,0,Camels(Male),Camels,Male,2,2,0,0,,,,,
9098,3,0,Goats(Male),Goats,Male,15,15,10,0,,,,,
9098,3,0,Cattle(Male),Cattle,Male,0,,,,,,,,
9098,3,0,Sheep(Female),Sheep,Female,18,16,15,0,8,0,8,,
9098,3,0,Camels(Female),Camels,Female,5,5,4,0,3,0,3,,
9098,3,0,Cattle(Female),Cattle,Female,0,,,,,,,,
9098,3,0,Goats(Female),Goats,Female,23,23,19,4,9,2,7,,
9098,4,0,Cattle(Female),Cattle,Female,0,,,,,,,,
9098,4,0,Camels(Male),Camels,Male,0,,,,,,,,
9098,4,0,Goats(Female),Goats,Female,0,,,,,,,,
9098,4,0,Goats(Male),Goats,Male,0,,,,,,,,
9098,4,0,Camels(Female),Camels,Female,0,,,,,,,,
9098,4,0,Sheep(Female),Sheep,Female,0,,,,,,,,
9098,4,0,Sheep(Male),Sheep,Male,0,,,,,,,,
9098,4,0,Cattle(Male),Cattle,Male,0,,,,,,,,
9098,5,0,Camels(Male),Camels,Male,0,,,,,,,,
9098,5,0,Camels(Female),Camels,Female,0,,,,,,,,
9098,5,0,Cattle(Female),Cattle,Female,0,,,,,,,,
9098,5,0,Sheep(Female),Sheep,Female,0,,,,,,,,
9098,5,0,Goats(Male),Goats,Male,0,,,,,,,,
9098,5,0,Cattle(Male),Cattle,Male,0,,,,,,,,
9098,5,0,Goats(Female),Goats,Female,0,,,,,,,,
9098,5,0,Sheep(Male),Sheep,Male,0,,,,,,,,
9098,6,0,Cattle(Male),Cattle,Male,0,,,,,,,,
9098,6,0,Goats(Female),Goats,Female,2,2,2,0,0,0,0,,
9098,6,0,Camels(Male),Camels,Male,0,,,,,,,,
9098,6,0,Goats(Male),Goats,Male,0,,,,,,,,
9098,6,0,Sheep(Male),Sheep,Male,0,,,,,,,,
9098,6,0,Camels(Female),Camels,Female,0,,,,,,,,
9098,6,0,Cattle(Female),Cattle,Female,0,,,,,,,,
9098,6,0,Sheep(Female),Sheep,Female,0,,,,,,,,
9099,1,,Sheep(Female),Sheep,Female,18,15,9,2,7,2,5,,
9099,1,,Cattle(Male),Cattle,Male,0,,,,,,,,
9099,1,,Camels(Male),Camels,Male,3,3,2,0,,,,,
9099,1,,Camels(Female),Camels,Female,5,4,3,0,2,0,2,,
9099,1,,Goats(Male),Goats,Male,14,12,10,0,,,,,
9099,1,,Cattle(Female),Cattle,Female,0,,,,,,,,
9099,1,,Goats(Female),Goats,Female,26,19,14,3,11,3,8,,
9099,1,,Sheep(Male),Sheep,Male,9,7,6,0,,,,,
9099,2,,Camels(Male),Camels,Male,3,3,2,0,,,,,
9099,2,,Cattle(Male),Cattle,Male,0,0,0,0,,,,,
9099,2,,Cattle(Female),Cattle,Female,1,1,1,0,0,0,0,,
9099,2,,Goats(Female),Goats,Female,40,40,20,1,14,2,12,,
9099,2,,Sheep(Male),Sheep,Male,8,8,6,0,,,,,
9099,2,,Sheep(Female),Sheep,Female,18,18,13,2,9,2,7,,
9099,2,,Camels(Female),Camels,Female,6,6,3,0,2,0,2,,
9099,2,,Goats(Male),Goats,Male,12,12,9,0,,,,,
9099,3,0,Camels(Female),Camels,Female,7,7,6,0,4,0,4,,
9099,3,0,Sheep(Female),Sheep,Female,18,18,15,0,8,0,8,,
9099,3,0,Cattle(Female),Cattle,Female,0,,,,,,,,
9099,3,0,Sheep(Male),Sheep,Male,8,8,6,0,,,,,
9099,3,0,Goats(Male),Goats,Male,14,14,10,0,,,,,
9099,3,0,Camels(Male),Camels,Male,5,5,3,0,,,,,
9099,3,0,Goats(Female),Goats,Female,20,20,18,0,6,0,6,,
9099,3,0,Cattle(Male),Cattle,Male,0,,,,,,,,
9099,4,0,Camels(Male),Camels,Male,6,2,1,0,,,,,
9099,4,0,Camels(Female),Camels,Female,9,5,3,0,2,0,2,,
9099,4,0,Cattle(Female),Cattle,Female,0,,,,,,,,
9099,4,0,Cattle(Male),Cattle,Male,0,,,,,,,,
9099,4,0,Sheep(Male),Sheep,Male,3,3,1,0,,,,,
9099,4,0,Goats(Male),Goats,Male,4,4,0,0,,,,,
9099,4,0,Sheep(Female),Sheep,Female,5,5,3,0,2,0,2,,
9099,4,0,Goats(Female),Goats,Female,15,12,6,4,6,2,4,,
9099,5,0,Camels(Female),Camels,Female,5,5,3,0,2,0,2,,
9099,5,0,Sheep(Female),Sheep,Female,7,7,5,0,3,0,3,,
9099,5,0,Goats(Male),Goats,Male,5,5,2,0,,,,,
9099,5,0,Cattle(Female),Cattle,Female,0,,,,,,,,
9099,5,0,Goats(Female),Goats,Female,30,30,22,1,10,1,9,,
9099,5,0,Cattle(Male),Cattle,Male,0,,,,,,,,
9099,5,0,Camels(Male),Camels,Male,3,3,3,0,,,,,
9099,5,0,Sheep(Male),Sheep,Male,4,4,3,0,,,,,
9099,6,0,Sheep(Female),Sheep,Female,5,5,4,0,4,0,4,,
9099,6,0,Goats(Female),Goats,Female,9,9,6,2,5,1,4,,
9099,6,0,Camels(Female),Camels,Female,6,6,4,0,3,0,3,,
9099,6,0,Cattle(Male),Cattle,Male,0,,,,,,,,
9099,6,0,Goats(Male),Goats,Male,3,3,1,0,,,,,
9099,6,0,Cattle(Female),Cattle,Female,0,,,,,,,,
9099,6,0,Camels(Male),Camels,Male,2,2,1,0,,,,,
9099,6,0,Sheep(Male),Sheep,Male,4,4,1,0,,,,,
9099,7,,Goat Both,Goats,Both,20,20,,,,,,,
9099,7,,Sheep Both,Sheep,Both,30,30,,,,,,,
9099,7,,Camel Both,Camels,Both,10,10,,,,,,,
9100,1,,Goats(Female),Goats,Female,28,25,22,0,12,3,9,,
9100,1,,Goats(Male),Goats,Male,14,11,7,0,,,,,
9100,1,,Cattle(Female),Cattle,Female,0,,,,,,,,
9100,1,,Cattle(Male),Cattle,Male,0,,,,,,,,
9100,1,,Sheep(Male),Sheep,Male,10,10,5,0,,,,,
9100,1,,Sheep(Female),Sheep,Female,12,11,9,0,6,5,1,,
9100,1,,Camels(Female),Camels,Female,5,3,3,0,2,0,2,,
9100,1,,Camels(Male),Camels,Male,3,3,2,0,,,,,
9100,2,,Goats(Male),Goats,Male,16,16,10,0,,,,,
9100,2,,Sheep(Female),Sheep,Female,17,17,10,0,6,0,6,,
9100,2,,Camels(Male),Camels,Male,4,4,2,0,,,,,
9100,2,,Cattle(Male),Cattle,Male,0,0,0,0,,,,,
9100,2,,Cattle(Female),Cattle,Female,1,1,0,0,0,0,0,,
9100,2,,Camels(Female),Camels,Female,6,6,3,0,2,0,2,,
9100,2,,Goats(Female),Goats,Female,29,29,18,2,12,2,10,,
9100,2,,Sheep(Male),Sheep,Male,11,11,6,0,,,,,
9100,3,0,Camels(Male),Camels,Male,4,4,2,0,,,,,
9100,3,0,Cattle(Male),Cattle,Male,0,,,,,,,,
9100,3,0,Camels(Female),Camels,Female,7,7,5,0,4,0,4,,
9100,3,0,Sheep(Female),Sheep,Female,18,18,16,0,4,0,4,,
9100,3,0,Goats(Male),Goats,Male,12,12,9,0,,,,,
9100,3,0,Sheep(Male),Sheep,Male,8,8,6,0,,,,,
9100,3,0,Cattle(Female),Cattle,Female,0,,,,,,,,
9100,3,0,Goats(Female),Goats,Female,18,18,16,2,5,2,3,,
9100,4,0,Cattle(Female),Cattle,Female,4,4,4,0,4,0,4,,
9100,4,0,Goats(Female),Goats,Female,10,10,5,1,5,1,4,,
9100,4,0,Cattle(Male),Cattle,Male,0,,,,,,,,
9100,4,0,Sheep(Female),Sheep,Female,5,5,3,0,3,0,3,,
9100,4,0,Camels(Male),Camels,Male,7,7,5,0,,,,,
9100,4,0,Camels(Female),Camels,Female,10,10,7,0,7,0,7,,
9100,4,0,Goats(Male),Goats,Male,10,10,5,0,,,,,
9100,4,0,Sheep(Male),Sheep,Male,6,6,3,0,,,,,
9100,5,0,Sheep(Female),Sheep,Female,8,8,6,0,4,0,4,,
9100,5,0,Goats(Male),Goats,Male,9,9,5,0,,,,,
9100,5,0,Sheep(Male),Sheep,Male,10,10,8,0,,,,,
9100,5,0,Cattle(Female),Cattle,Female,0,,,,,,,,
9100,5,0,Camels(Female),Camels,Female,13,13,10,0,5,0,5,,
9100,5,0,Cattle(Male),Cattle,Male,0,,,,,,,,
9100,5,0,Goats(Female),Goats,Female,16,15,11,2,9,2,7,,
9100,5,0,Camels(Male),Camels,Male,9,8,7,0,,,,,
9100,6,0,Sheep(Male),Sheep,Male,7,7,4,0,,,,,
9100,6,0,Goats(Female),Goats,Female,5,5,3,0,3,0,3,,
9100,6,0,Camels(Male),Camels,Male,4,4,2,0,,,,,
9100,6,0,Cattle(Female),Cattle,Female,6,6,4,0,4,0,4,,
9100,6,0,Cattle(Male),Cattle,Male,5,5,3,0,,,,,
9100,6,0,Goats(Male),Goats,Male,3,3,2,0,,,,,
9100,6,0,Camels(Female),Camels,Female,9,9,6,0,5,0,5,,
9100,6,0,Sheep(Female),Sheep,Female,15,15,10,0,8,0,8,,
9100,7,,Goat Both,Goats,Both,5,4,,,,,,,
9100,7,,Camel Both,Camels,Both,8,2,,,,,,,
9100,7,,Sheep Both,Sheep,Both,3,3,,,,,,,
9102,4,0,Cattle(Male),Cattle,Male,0,,,,,,,,
9102,4,0,Sheep(Male),Sheep,Male,2,2,2,0,,,,,
9102,4,0,Goats(Male),Goats,Male,3,3,1,0,,,,,
9102,4,0,Goats(Female),Goats,Female,2,2,2,1,1,1,0,,
9102,4,0,Cattle(Female),Cattle,Female,0,,,,,,,,
9102,4,0,Camels(Male),Camels,Male,2,2,2,0,,,,,
9102,4,0,Camels(Female),Camels,Female,5,5,3,0,1,0,1,,
9102,4,0,Sheep(Female),Sheep,Female,3,3,2,0,2,0,2,,
9102,5,0,Camels(Female),Camels,Female,2,2,1,0,1,0,1,,
9102,5,0,Camels(Male),Camels,Male,2,2,2,0,,,,,
9102,5,0,Cattle(Female),Cattle,Female,0,,,,,,,,
9102,5,0,Sheep(Female),Sheep,Female,4,4,3,0,3,0,3,,
9102,5,0,Sheep(Male),Sheep,Male,4,4,2,0,,,,,
9102,5,0,Goats(Female),Goats,Female,6,6,4,1,3,1,2,,
9102,5,0,Cattle(Male),Cattle,Male,0,,,,,,,,
9102,5,0,Goats(Male),Goats,Male,4,4,3,0,,,,,
9102,6,0,Cattle(Male),Cattle,Male,0,,,,,,,,
9102,6,0,Goats(Female),Goats,Female,16,16,11,2,8,2,6,,
9102,6,0,Camels(Male),Camels,Male,7,7,5,0,,,,,
9102,6,0,Goats(Male),Goats,Male,12,12,9,1,,,,,
9102,6,0,Sheep(Male),Sheep,Male,15,15,9,0,,,,,
9102,6,0,Cattle(Female),Cattle,Female,0,,,,,,,,
9102,6,0,Sheep(Female),Sheep,Female,20,20,15,0,11,0,11,,
9102,6,0,Camels(Female),Camels,Female,6,6,4,0,4,0,4,,
9104,5,0,Sheep(Male),Sheep,Male,8,8,6,0,,,,,
9104,5,0,Camels(Female),Camels,Female,8,8,6,0,3,0,3,,
9104,5,0,Cattle(Male),Cattle,Male,0,,,,,,,,
9104,5,0,Cattle(Female),Cattle,Female,0,,,,,,,,
9104,5,0,Camels(Male),Camels,Male,3,3,2,0,,,,,
9104,5,0,Goats(Male),Goats,Male,10,10,9,0,,,,,
9104,5,0,Goats(Female),Goats,Female,20,20,15,1,5,1,4,,
9104,5,0,Sheep(Female),Sheep,Female,30,30,28,0,4,0,4,,
9105,6,0,Camels(Female),Camels,Female,8,8,7,0,3,0,3,,
9105,6,0,Sheep(Male),Sheep,Male,5,5,2,0,,,,,
9105,6,0,Goats(Male),Goats,Male,9,9,5,2,,,,,
9105,6,0,Cattle(Male),Cattle,Male,0,,,,,,,,
9105,6,0,Camels(Male),Camels,Male,4,4,2,0,,,,,
9105,6,0,Goats(Female),Goats,Female,15,15,12,0,7,0,7,,
9105,6,0,Sheep(Female),Sheep,Female,10,10,8,0,5,0,5,,
